response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.9223,0.0461,0.0000,0.0055,1.8707,0.0000,200,0.0535
1.9180,0.0434,0.0000,0.0035,1.8710,0.0000,200,0.0579
0.5680,0.0000,0.0000,0.0000,0.5679,0.0000,200,1.4080
1.9217,0.0446,0.0000,0.0047,1.8723,0.0000,200,0.0543
1.2629,0.0000,0.0000,0.0000,1.2629,0.0000,200,0.7131
1.9257,0.0494,0.0000,0.0085,1.8679,0.0000,200,0.0505
1.3078,0.0000,0.0000,0.0000,1.3078,0.0000,200,0.6684
1.9698,0.0861,0.0000,0.0175,1.8662,0.0000,200,0.0064
1.9213,0.0436,0.0000,0.0042,1.8734,0.0000,200,0.0550
1.9483,0.0460,0.0000,0.0052,1.8970,0.0001,200,0.0534
0.5194,0.0000,0.0000,0.0000,0.5193,0.0000,200,1.4825
2.2755,0.0859,0.0000,0.0056,2.1839,0.0001,200,0.0119
2.1992,0.0301,0.0000,0.0055,2.1636,0.0000,200,0.0883
2.2537,0.0417,0.0000,0.0025,2.2093,0.0000,200,0.0588
2.2990,0.0810,0.0000,0.0020,2.2159,0.0000,200,0.0148
0.3386,0.0000,0.0000,0.0000,0.3385,0.0000,200,1.9753
2.3014,0.0848,0.0000,0.0051,2.2114,0.0000,200,0.0126
2.2350,0.0305,0.0000,0.0050,2.1994,0.0000,200,0.0789
1.1398,0.0000,0.0000,0.0000,1.1397,0.0000,200,1.1745
2.3054,0.0838,0.0000,0.0042,2.2174,0.0000,200,0.0092
0.3807,0.0000,0.0000,0.0000,0.3807,0.0000,200,1.9339
2.3053,0.0834,0.0000,0.0038,2.2180,0.0000,200,0.0095
1.1411,0.0000,0.0000,0.0000,1.1411,0.0000,200,1.1736
1.1412,0.0000,0.0000,0.0000,1.1412,0.0000,200,1.1739
1.1413,0.0000,0.0000,0.0000,1.1413,0.0000,200,1.1739
0.3393,0.0000,0.0000,0.0000,0.3392,0.0000,200,1.9762
2.2131,0.0150,0.0000,0.0012,2.1968,0.0000,200,0.1026
2.2305,0.0251,0.0000,0.0031,2.2023,0.0000,200,0.0853
2.2677,0.0511,0.0000,0.0161,2.2005,0.0000,200,0.0481
2.3132,0.0862,0.0000,0.0031,2.2200,0.0000,200,0.0026
0.3401,0.0000,0.0000,0.0000,0.3400,0.0000,200,1.9759
1.1411,0.0000,0.0000,0.0000,1.1410,0.0000,200,1.1749
0.3400,0.0000,0.0000,0.0000,0.3399,0.0000,200,1.9760
2.2995,0.0769,0.0000,0.0032,2.2194,0.0000,200,0.0167
0.3401,0.0000,0.0000,0.0000,0.3401,0.0000,200,1.9763
2.3065,0.0827,0.0000,0.0033,2.2204,0.0000,200,0.0100
2.3066,0.0827,0.0000,0.0033,2.2206,0.0000,200,0.0099
0.3404,0.0000,0.0000,0.0000,0.3404,0.0000,200,1.9762
0.3406,0.0000,0.0000,0.0000,0.3406,0.0000,200,1.9760
2.2668,0.0468,0.0000,0.0016,2.2183,0.0000,200,0.0499
0.3725,0.0000,0.0000,0.0000,0.3724,0.0000,200,1.9752
2.2636,0.0258,0.0000,0.0006,2.2372,0.0000,200,0.0946
2.3423,0.0773,0.0000,0.0034,2.2615,0.0000,200,0.0164
2.4110,0.0491,0.0000,0.0132,2.3486,0.0001,200,0.0492
2.4437,0.0771,0.0000,0.0033,2.3633,0.0000,200,0.0165
2.3839,0.0193,0.0000,0.0056,2.3590,0.0000,200,0.0815
2.4489,0.0770,0.0000,0.0032,2.3686,0.0000,200,0.0166
0.4906,0.0000,0.0000,0.0000,0.4906,0.0000,200,1.9760
2.4144,0.0464,0.0000,0.0068,2.3612,0.0000,200,0.0523
2.4105,0.0448,0.0000,0.0043,2.3612,0.0000,200,0.0569
