response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.9025,0.0444,0.0000,0.0000,1.8470,0.0000,200,0.0064
1.9085,0.0426,0.0000,0.0001,1.8557,0.0000,200,0.0064
1.9088,0.0205,0.0000,0.0003,1.8806,0.0000,200,0.0061
0.4498,0.0000,0.0000,0.0000,0.4498,0.0001,200,1.4653
1.9090,0.0417,0.0000,0.0000,1.8575,0.0000,200,0.0064
0.3408,0.0000,0.0000,0.0000,0.3408,0.0000,200,1.5748
1.9150,0.0152,0.0000,0.0001,1.8996,0.0000,200,0.0099
1.9405,0.0420,0.0000,0.0001,1.8983,0.0000,200,0.0163
1.9852,0.0417,0.0000,0.0000,1.9434,0.0001,200,0.0162
1.9861,0.0406,0.0000,0.0004,1.9449,0.0001,200,0.0157
1.9852,0.0431,0.0000,0.0004,1.9415,0.0000,200,0.0167
0.7487,0.0000,0.0000,0.0000,0.7486,0.0001,200,1.2533
2.1023,0.0774,0.0000,0.0003,2.0246,0.0001,200,0.0217
2.1026,0.0751,0.0000,0.0007,2.0268,0.0000,200,0.0215
2.1193,0.0165,0.0000,0.0008,2.0986,0.0000,200,0.0064
2.1171,0.0174,0.0000,0.0008,2.0989,0.0001,200,0.0090
2.2132,0.0192,0.0000,0.0001,2.1938,0.0001,200,0.0112
2.2181,0.0370,0.0000,0.0003,2.1731,0.0000,200,0.0064
2.2300,0.0397,0.0000,0.0000,2.1812,0.0000,200,0.0064
2.2399,0.0870,0.0000,0.0000,2.1527,0.0000,200,0.0222
2.2947,0.0711,0.0000,0.0020,2.2090,0.0001,200,0.0065
2.2954,0.0182,0.0000,0.0814,2.1948,0.0000,200,0.0059
2.2946,0.0163,0.0000,0.0814,2.1968,0.0000,200,0.0087
2.2971,0.0419,0.0000,0.0001,2.2452,0.0000,200,0.0064
2.3465,0.0204,0.0000,0.0747,2.2513,0.0001,200,0.0133
2.3428,0.0434,0.0000,0.0002,2.2992,0.0000,200,0.0172
2.3445,0.0400,0.0000,0.0530,2.2514,0.0001,200,0.0155
2.3810,0.0427,0.0000,0.0002,2.3380,0.0000,200,0.0165
2.3801,0.0440,0.0000,0.0001,2.3360,0.0000,200,0.0173
2.3820,0.0403,0.0000,0.0005,2.3412,0.0001,200,0.0155
0.2720,0.0000,0.0000,0.0000,0.2719,0.0000,200,2.1257
2.3862,0.0207,0.0000,0.0746,2.2910,0.0000,200,0.0124
2.3924,0.0206,0.0000,0.0746,2.2910,0.0000,200,0.0064
2.3834,0.0409,0.0000,0.0001,2.3423,0.0000,200,0.0160
2.3986,0.0206,0.0000,0.0746,2.3034,0.0000,200,0.0125
2.3973,0.0372,0.0000,0.0003,2.3596,0.0001,200,0.0143
2.3945,0.0443,0.0000,0.0001,2.3500,0.0001,200,0.0174
2.4247,0.0840,0.0000,0.0001,2.3406,0.0000,200,0.0220
0.4528,0.0000,0.0000,0.0000,0.4528,0.0000,200,2.0019
2.4338,0.0741,0.0000,0.0011,2.3586,0.0000,200,0.0212
0.2312,0.0000,0.0000,0.0000,0.2311,0.0000,200,2.2244
2.4395,0.0420,0.0000,0.0001,2.3974,0.0000,200,0.0164
0.1216,0.0000,0.0000,0.0000,0.1215,0.0000,200,2.3600
0.1807,0.0000,0.0000,0.0000,0.1806,0.0000,200,2.3013
0.1731,0.0000,0.0000,0.0000,0.1729,0.0001,200,2.3599
2.5177,0.0401,0.0000,0.0001,2.4774,0.0000,200,0.0155
2.5144,0.0705,0.0000,0.0009,2.4429,0.0000,200,0.0193
2.5228,0.0402,0.0000,0.0005,2.4821,0.0000,200,0.0156
2.5294,0.0374,0.0000,0.0001,2.4918,0.0000,200,0.0144
0.1523,0.0000,0.0000,0.0000,0.1523,0.0000,200,2.3976
0.2483,0.0000,0.0000,0.0000,0.2483,0.0000,200,2.3033
2.5609,0.0446,0.0000,0.0001,2.5050,0.0000,200,0.0064
0.1554,0.0000,0.0000,0.0000,0.1553,0.0000,200,2.4120
0.1557,0.0000,0.0000,0.0000,0.1557,0.0000,200,2.4116
0.4432,0.0000,0.0000,0.0000,0.4432,0.0000,200,2.1242
2.5897,0.0407,0.0000,0.0001,2.5488,0.0001,200,0.0159
0.3021,0.0000,0.0000,0.0000,0.3020,0.0000,200,2.3036
0.1985,0.0000,0.0000,0.0000,0.1984,0.0000,200,2.4111
0.4861,0.0000,0.0000,0.0000,0.4860,0.0000,200,2.1240
0.3859,0.0000,0.0000,0.0000,0.3858,0.0000,200,2.2245
2.5933,0.0444,0.0000,0.0001,2.5488,0.0000,200,0.0174
2.5936,0.0439,0.0000,0.0001,2.5495,0.0000,200,0.0173
2.5948,0.0420,0.0000,0.0001,2.5527,0.0000,200,0.0164
0.4854,0.0000,0.0000,0.0000,0.4853,0.0000,200,2.1261
0.3521,0.0000,0.0000,0.0000,0.3520,0.0000,200,2.2621
2.6406,0.0402,0.0000,0.0002,2.5911,0.0000,200,0.0064
0.4235,0.0000,0.0000,0.0000,0.4234,0.0000,200,2.2364
